customer_id,signup_date,initial_plan,acquisition_channel,cac,country
RETAIL-15618,2011-07-01,n/a,paid_search,169.98,United Kingdom
RETAIL-15619,2011-11-01,n/a,referral,70.2,United Kingdom
RETAIL-15620,2010-10-01,n/a,paid_social,204.94,United Kingdom
RETAIL-15621,2011-11-01,n/a,paid_social,202.38,United Kingdom
RETAIL-15622,2010-01-01,n/a,organic,40.42,United Kingdom
RETAIL-15623,2009-12-01,n/a,paid_social,257.79,United Kingdom
RETAIL-15624,2011-03-01,n/a,organic,38.84,United Kingdom
RETAIL-15625,2010-06-01,n/a,organic,29.39,United Kingdom
RETAIL-15626,2010-10-01,n/a,referral,75.3,United Kingdom
RETAIL-15627,2010-07-01,n/a,referral,71.05,United Kingdom
RETAIL-15628,2009-12-01,n/a,referral,72.04,United Kingdom
RETAIL-15629,2010-06-01,n/a,referral,62.66,United Kingdom
RETAIL-15630,2010-03-01,n/a,referral,38.61,United Kingdom
RETAIL-15631,2010-03-01,n/a,paid_social,227.51,United Kingdom
RETAIL-15632,2011-03-01,n/a,paid_social,167.66,United Kingdom
RETAIL-15633,2009-12-01,n/a,referral,49.8,United Kingdom
RETAIL-15634,2010-11-01,n/a,organic,48.14,United Kingdom
RETAIL-15635,2010-11-01,n/a,paid_search,144.81,United Kingdom
RETAIL-15636,2010-05-01,n/a,organic,58.9,United Kingdom
RETAIL-15637,2009-12-01,n/a,referral,33.99,United Kingdom
RETAIL-15638,2010-01-01,n/a,paid_search,151.63,United Kingdom
RETAIL-15639,2010-04-01,n/a,organic,52.83,United Kingdom
RETAIL-15640,2009-12-01,n/a,paid_search,134.17,United Kingdom
RETAIL-15641,2009-12-01,n/a,paid_search,141.35,United Kingdom
RETAIL-15642,2009-12-01,n/a,referral,54.42,United Kingdom
RETAIL-15643,2011-03-01,n/a,organic,26.11,United Kingdom
RETAIL-15644,2011-03-01,n/a,referral,40.39,United Kingdom
RETAIL-15645,2010-10-01,n/a,organic,52.32,United Kingdom
RETAIL-15646,2010-10-01,n/a,paid_social,244.2,United Kingdom
RETAIL-15647,2010-10-01,n/a,paid_search,190.43,United Kingdom
RETAIL-15648,2011-03-01,n/a,referral,61.35,United Kingdom
RETAIL-15649,2010-11-01,n/a,paid_social,249.28,United Kingdom
RETAIL-15650,2010-03-01,n/a,paid_search,110.58,United Kingdom
RETAIL-15651,2010-04-01,n/a,organic,41.84,United Kingdom
RETAIL-15652,2010-08-01,n/a,referral,57.52,United Kingdom
RETAIL-15653,2011-08-01,n/a,referral,31.96,United Kingdom
RETAIL-15654,2011-11-01,n/a,paid_social,190.87,United Kingdom
RETAIL-15655,2011-04-01,n/a,referral,70.49,United Kingdom
RETAIL-15656,2011-02-01,n/a,referral,70.89,United Kingdom
RETAIL-15657,2011-11-01,n/a,paid_social,206.25,United Kingdom
RETAIL-15658,2009-12-01,n/a,referral,39.96,United Kingdom
RETAIL-15659,2010-02-01,n/a,paid_social,221.88,United Kingdom
RETAIL-15660,2010-02-01,n/a,organic,39.14,United Kingdom
RETAIL-15661,2010-05-01,n/a,referral,62.02,United Kingdom
RETAIL-15662,2009-12-01,n/a,organic,33.76,United Kingdom
RETAIL-15663,2011-08-01,n/a,paid_social,211.27,United Kingdom
RETAIL-15664,2010-02-01,n/a,paid_search,141.56,United Kingdom
RETAIL-15665,2010-03-01,n/a,organic,39.6,United Kingdom
RETAIL-15666,2010-08-01,n/a,organic,53.45,United Kingdom
RETAIL-15667,2011-10-01,n/a,referral,70.25,United Kingdom
RETAIL-15668,2011-05-01,n/a,organic,45.07,United Kingdom
RETAIL-15669,2011-03-01,n/a,referral,55.76,United Kingdom
RETAIL-15670,2010-06-01,n/a,paid_search,126.22,United Kingdom
RETAIL-15671,2011-03-01,n/a,referral,72.25,United Kingdom
RETAIL-15672,2009-12-01,n/a,organic,35.55,United Kingdom
RETAIL-15673,2010-02-01,n/a,referral,62.64,United Kingdom
RETAIL-15674,2009-12-01,n/a,organic,33.01,United Kingdom
RETAIL-15675,2010-10-01,n/a,paid_social,224.34,United Kingdom
RETAIL-15676,2011-03-01,n/a,organic,35.53,United Kingdom
RETAIL-15677,2010-09-01,n/a,paid_search,166.24,United Kingdom
RETAIL-15678,2010-07-01,n/a,referral,75.36,United Kingdom
RETAIL-15679,2011-06-01,n/a,paid_search,188.31,United Kingdom
RETAIL-15680,2009-12-01,n/a,paid_search,133.42,United Kingdom
RETAIL-15681,2010-05-01,n/a,organic,45.48,United Kingdom
RETAIL-15682,2010-01-01,n/a,paid_search,70.0,United Kingdom
RETAIL-15683,2010-08-01,n/a,paid_social,242.75,United Kingdom
RETAIL-15684,2009-12-01,n/a,paid_search,157.34,United Kingdom
RETAIL-15685,2010-09-01,n/a,paid_search,157.35,United Kingdom
RETAIL-15686,2010-10-01,n/a,referral,62.59,United Kingdom
RETAIL-15687,2011-01-01,n/a,organic,58.19,United Kingdom
RETAIL-15688,2010-10-01,n/a,paid_search,97.94,United Kingdom
RETAIL-15689,2010-04-01,n/a,paid_social,202.79,United Kingdom
RETAIL-15690,2011-08-01,n/a,organic,29.16,United Kingdom
RETAIL-15691,2009-12-01,n/a,organic,39.64,United Kingdom
RETAIL-15692,2011-11-01,n/a,referral,57.53,United Kingdom
RETAIL-15693,2010-02-01,n/a,paid_search,135.19,United Kingdom
RETAIL-15694,2009-12-01,n/a,referral,67.26,United Kingdom
RETAIL-15695,2010-01-01,n/a,paid_social,292.83,United Kingdom
RETAIL-15696,2010-01-01,n/a,paid_search,139.7,United Kingdom
RETAIL-15697,2010-01-01,n/a,paid_social,195.08,United Kingdom
RETAIL-15698,2010-03-01,n/a,paid_search,81.66,United Kingdom
RETAIL-15699,2011-11-01,n/a,paid_search,158.86,United Kingdom
RETAIL-15700,2011-06-01,n/a,paid_social,201.14,United Kingdom
RETAIL-15701,2011-08-01,n/a,organic,35.84,United Kingdom
RETAIL-15702,2010-01-01,n/a,paid_search,152.78,Nigeria
RETAIL-15703,2011-03-01,n/a,organic,32.19,United Kingdom
RETAIL-15704,2010-05-01,n/a,paid_search,147.59,United Kingdom
RETAIL-15705,2011-05-01,n/a,organic,43.61,United Kingdom
RETAIL-15706,2011-08-01,n/a,paid_search,113.97,United Kingdom
RETAIL-15707,2011-09-01,n/a,referral,71.18,United Kingdom
RETAIL-15708,2010-10-01,n/a,paid_search,122.98,United Kingdom
RETAIL-15709,2010-04-01,n/a,paid_search,125.0,United Kingdom
RETAIL-15710,2010-10-01,n/a,paid_social,288.91,United Kingdom
RETAIL-15711,2010-01-01,n/a,paid_social,303.46,United Kingdom
RETAIL-15712,2009-12-01,n/a,referral,63.48,United Kingdom
RETAIL-15713,2009-12-01,n/a,paid_search,153.77,United Kingdom
RETAIL-15714,2010-06-01,n/a,organic,45.13,United Kingdom
RETAIL-15715,2010-03-01,n/a,organic,25.6,United Kingdom
RETAIL-15716,2009-12-01,n/a,paid_search,115.91,United Kingdom
RETAIL-15717,2010-04-01,n/a,paid_social,221.32,United Kingdom
RETAIL-15718,2010-06-01,n/a,paid_search,179.25,United Kingdom
RETAIL-15719,2009-12-01,n/a,referral,53.41,United Kingdom
RETAIL-15720,2010-06-01,n/a,paid_search,151.15,United Kingdom
RETAIL-15721,2011-11-01,n/a,paid_search,84.94,United Kingdom
RETAIL-15722,2010-03-01,n/a,paid_search,184.95,United Kingdom
RETAIL-15723,2010-05-01,n/a,referral,48.5,United Kingdom
RETAIL-15724,2010-11-01,n/a,paid_social,213.45,United Kingdom
RETAIL-15725,2011-11-01,n/a,referral,54.49,United Kingdom
RETAIL-15726,2010-11-01,n/a,paid_social,182.45,United Kingdom
RETAIL-15727,2010-01-01,n/a,paid_search,145.44,United Kingdom
RETAIL-15728,2010-09-01,n/a,paid_search,127.07,United Kingdom
RETAIL-15729,2010-11-01,n/a,paid_social,260.0,United Kingdom
RETAIL-15730,2010-10-01,n/a,paid_social,226.06,United Kingdom
RETAIL-15731,2010-06-01,n/a,paid_social,190.38,United Kingdom
RETAIL-15732,2010-02-01,n/a,referral,51.6,United Kingdom
RETAIL-15733,2011-03-01,n/a,referral,62.81,United Kingdom
RETAIL-15734,2010-06-01,n/a,paid_search,143.97,United Kingdom
RETAIL-15735,2010-10-01,n/a,paid_social,234.21,United Kingdom
RETAIL-15736,2010-09-01,n/a,paid_search,93.98,United Kingdom
RETAIL-15737,2011-04-01,n/a,organic,29.38,United Kingdom
RETAIL-15738,2009-12-01,n/a,organic,51.51,United Kingdom
RETAIL-15739,2011-10-01,n/a,referral,62.29,United Kingdom
RETAIL-15740,2011-10-01,n/a,paid_search,146.23,United Kingdom
RETAIL-15741,2010-03-01,n/a,paid_social,267.97,United Kingdom
RETAIL-15742,2010-03-01,n/a,referral,58.61,United Kingdom
RETAIL-15743,2011-06-01,n/a,referral,59.8,United Kingdom
RETAIL-15744,2011-09-01,n/a,referral,62.31,United Kingdom
RETAIL-15745,2011-04-01,n/a,organic,42.8,United Kingdom
RETAIL-15746,2011-07-01,n/a,organic,44.83,United Kingdom
RETAIL-15747,2010-01-01,n/a,referral,82.42,United Kingdom
RETAIL-15748,2010-09-01,n/a,referral,77.19,United Kingdom
RETAIL-15749,2011-01-01,n/a,paid_social,244.0,United Kingdom
RETAIL-15750,2009-12-01,n/a,organic,34.69,United Kingdom
RETAIL-15751,2009-12-01,n/a,paid_social,297.29,United Kingdom
RETAIL-15752,2010-09-01,n/a,organic,35.89,United Kingdom
RETAIL-15753,2011-02-01,n/a,referral,51.49,United Kingdom
RETAIL-15754,2010-02-01,n/a,paid_search,77.54,United Kingdom
RETAIL-15755,2009-12-01,n/a,organic,44.21,United Kingdom
RETAIL-15756,2011-04-01,n/a,paid_social,260.59,United Kingdom
RETAIL-15757,2010-06-01,n/a,paid_social,235.42,United Kingdom
RETAIL-15758,2011-11-01,n/a,paid_social,218.85,United Kingdom
RETAIL-15759,2009-12-01,n/a,organic,34.73,United Kingdom
RETAIL-15760,2010-03-01,n/a,paid_search,114.75,Norway
RETAIL-15761,2010-09-01,n/a,paid_search,176.41,United Kingdom
RETAIL-15762,2011-09-01,n/a,paid_social,239.25,United Kingdom
RETAIL-15763,2011-09-01,n/a,organic,28.66,United Kingdom
RETAIL-15764,2010-08-01,n/a,organic,39.66,United Kingdom
RETAIL-15765,2010-02-01,n/a,paid_social,262.61,United Kingdom
RETAIL-15766,2010-01-01,n/a,organic,48.63,United Kingdom
RETAIL-15767,2009-12-01,n/a,organic,29.44,United Kingdom
RETAIL-15768,2009-12-01,n/a,organic,50.13,United Kingdom
RETAIL-15769,2009-12-01,n/a,paid_search,174.01,United Kingdom
RETAIL-15770,2010-04-01,n/a,referral,65.9,United Kingdom
RETAIL-15771,2010-01-01,n/a,paid_search,132.4,United Kingdom
RETAIL-15772,2010-10-01,n/a,paid_social,250.06,United Kingdom
RETAIL-15773,2010-10-01,n/a,organic,46.61,United Kingdom
RETAIL-15774,2010-02-01,n/a,paid_social,256.92,United Kingdom
RETAIL-15775,2010-03-01,n/a,paid_social,227.8,United Kingdom
RETAIL-15776,2011-07-01,n/a,paid_social,246.83,United Kingdom
RETAIL-15777,2010-05-01,n/a,paid_search,116.16,United Kingdom
RETAIL-15778,2010-10-01,n/a,referral,55.06,United Kingdom
RETAIL-15779,2010-06-01,n/a,organic,31.11,United Kingdom
RETAIL-15780,2010-12-01,n/a,paid_social,262.53,United Kingdom
RETAIL-15781,2011-02-01,n/a,referral,58.4,United Kingdom
RETAIL-15782,2009-12-01,n/a,referral,56.27,United Kingdom
RETAIL-15783,2011-11-01,n/a,paid_search,165.45,United Kingdom
RETAIL-15784,2010-02-01,n/a,paid_search,139.93,United Kingdom
RETAIL-15785,2009-12-01,n/a,paid_search,146.73,United Kingdom
RETAIL-15786,2010-06-01,n/a,paid_search,157.49,United Kingdom
RETAIL-15787,2011-10-01,n/a,referral,50.77,United Kingdom
RETAIL-15788,2010-07-01,n/a,paid_search,113.26,United Kingdom
RETAIL-15789,2010-03-01,n/a,referral,40.13,United Kingdom
RETAIL-15790,2011-11-01,n/a,organic,39.73,United Kingdom
RETAIL-15791,2010-03-01,n/a,paid_social,214.21,United Kingdom
RETAIL-15792,2010-03-01,n/a,paid_social,174.64,United Kingdom
RETAIL-15793,2009-12-01,n/a,paid_search,161.81,United Kingdom
RETAIL-15794,2009-12-01,n/a,organic,39.24,United Kingdom
RETAIL-15795,2010-01-01,n/a,organic,45.94,United Kingdom
RETAIL-15796,2009-12-01,n/a,paid_social,280.42,United Kingdom
RETAIL-15797,2010-01-01,n/a,paid_social,240.42,United Kingdom
RETAIL-15798,2010-01-01,n/a,organic,46.26,United Kingdom
RETAIL-15799,2010-10-01,n/a,paid_search,86.25,United Kingdom
RETAIL-15800,2010-03-01,n/a,organic,26.75,United Kingdom
RETAIL-15801,2011-08-01,n/a,referral,24.22,United Kingdom
RETAIL-15802,2011-07-01,n/a,paid_search,179.2,United Kingdom
RETAIL-15803,2010-02-01,n/a,referral,62.67,United Kingdom
RETAIL-15804,2011-05-01,n/a,paid_social,204.61,United Kingdom
RETAIL-15805,2009-12-01,n/a,paid_social,228.19,United Kingdom
RETAIL-15806,2011-03-01,n/a,organic,26.31,United Kingdom
RETAIL-15807,2010-02-01,n/a,paid_search,100.37,United Kingdom
RETAIL-15808,2009-12-01,n/a,referral,76.86,United Kingdom
RETAIL-15809,2010-06-01,n/a,organic,49.85,United Kingdom
RETAIL-15810,2009-12-01,n/a,referral,46.68,United Kingdom
RETAIL-15811,2010-11-01,n/a,referral,67.08,United Kingdom
RETAIL-15812,2009-12-01,n/a,paid_social,211.35,United Kingdom
RETAIL-15813,2011-04-01,n/a,paid_search,124.84,United Kingdom
RETAIL-15814,2010-04-01,n/a,organic,40.78,United Kingdom
RETAIL-15815,2011-03-01,n/a,organic,43.79,United Kingdom
RETAIL-15816,2010-06-01,n/a,paid_social,160.32,United Kingdom
RETAIL-15817,2010-06-01,n/a,paid_search,123.76,United Kingdom
RETAIL-15818,2010-04-01,n/a,paid_search,160.08,United Kingdom
RETAIL-15819,2010-03-01,n/a,referral,54.18,United Kingdom
RETAIL-15820,2011-01-01,n/a,paid_social,213.57,United Kingdom
RETAIL-15821,2011-10-01,n/a,paid_search,160.54,United Kingdom
RETAIL-15822,2009-12-01,n/a,paid_search,150.47,United Kingdom
RETAIL-15823,2009-12-01,n/a,organic,42.97,United Kingdom
RETAIL-15824,2010-06-01,n/a,paid_search,155.23,United Kingdom
RETAIL-15825,2011-06-01,n/a,organic,54.83,United Kingdom
RETAIL-15826,2010-05-01,n/a,organic,27.71,United Kingdom
RETAIL-15827,2010-01-01,n/a,paid_search,153.29,United Kingdom
RETAIL-15828,2010-11-01,n/a,paid_social,170.16,United Kingdom
RETAIL-15829,2011-07-01,n/a,organic,50.45,United Kingdom
RETAIL-15830,2011-11-01,n/a,referral,63.79,United Kingdom
RETAIL-15831,2011-01-01,n/a,organic,31.55,United Kingdom
RETAIL-15832,2011-03-01,n/a,paid_search,139.2,United Kingdom
RETAIL-15833,2009-12-01,n/a,paid_search,91.35,United Kingdom
RETAIL-15834,2010-10-01,n/a,organic,46.86,United Kingdom
RETAIL-15835,2011-01-01,n/a,referral,48.09,United Kingdom
RETAIL-15836,2011-10-01,n/a,referral,56.4,United Kingdom
RETAIL-15837,2010-08-01,n/a,organic,52.93,United Kingdom
RETAIL-15838,2009-12-01,n/a,referral,58.14,United Kingdom
RETAIL-15839,2011-07-01,n/a,organic,25.97,United Kingdom
RETAIL-15840,2011-06-01,n/a,organic,43.65,United Kingdom
RETAIL-15841,2009-12-01,n/a,paid_social,227.1,United Kingdom
RETAIL-15842,2010-06-01,n/a,organic,36.91,United Kingdom
RETAIL-15843,2011-02-01,n/a,referral,25.35,United Kingdom
RETAIL-15844,2011-10-01,n/a,paid_search,81.06,United Kingdom
RETAIL-15845,2010-01-01,n/a,referral,62.85,United Kingdom
RETAIL-15846,2010-11-01,n/a,organic,36.78,United Kingdom
RETAIL-15847,2010-03-01,n/a,paid_social,216.18,United Kingdom
RETAIL-15848,2010-03-01,n/a,organic,40.08,United Kingdom
RETAIL-15849,2010-04-01,n/a,referral,57.74,United Kingdom
RETAIL-15850,2009-12-01,n/a,paid_social,259.68,United Kingdom
RETAIL-15851,2010-07-01,n/a,paid_social,215.8,United Kingdom
RETAIL-15852,2010-07-01,n/a,paid_social,233.09,United Kingdom
RETAIL-15853,2011-10-01,n/a,referral,23.83,United Kingdom
RETAIL-15854,2009-12-01,n/a,paid_search,81.17,United Kingdom
RETAIL-15855,2010-08-01,n/a,paid_social,209.54,United Kingdom
RETAIL-15856,2009-12-01,n/a,organic,29.25,United Kingdom
RETAIL-15857,2010-10-01,n/a,paid_social,206.71,United Kingdom
RETAIL-15858,2009-12-01,n/a,organic,30.13,United Kingdom
RETAIL-15859,2010-10-01,n/a,paid_search,139.8,United Kingdom
RETAIL-15860,2009-12-01,n/a,organic,46.17,United Kingdom
RETAIL-15861,2010-01-01,n/a,organic,48.02,United Kingdom
RETAIL-15862,2009-12-01,n/a,organic,34.04,United Kingdom
RETAIL-15863,2009-12-01,n/a,paid_social,171.09,United Kingdom
RETAIL-15864,2010-11-01,n/a,organic,25.26,United Kingdom
RETAIL-15865,2010-01-01,n/a,paid_social,254.67,United Kingdom
RETAIL-15866,2011-08-01,n/a,organic,62.56,United Kingdom
RETAIL-15867,2009-12-01,n/a,referral,69.12,United Kingdom
RETAIL-15868,2010-05-01,n/a,organic,50.53,United Kingdom
RETAIL-15869,2010-03-01,n/a,paid_social,225.98,United Kingdom
RETAIL-15870,2010-09-01,n/a,organic,43.22,United Kingdom
RETAIL-15871,2010-09-01,n/a,paid_social,199.6,United Kingdom
RETAIL-15872,2010-06-01,n/a,referral,59.23,United Kingdom
RETAIL-15873,2010-07-01,n/a,paid_social,227.29,United Kingdom
RETAIL-15874,2010-01-01,n/a,paid_search,135.11,United Kingdom
RETAIL-15875,2010-03-01,n/a,organic,29.48,United Kingdom
RETAIL-15876,2010-09-01,n/a,referral,62.66,United Kingdom
RETAIL-15877,2011-11-01,n/a,organic,33.9,United Kingdom
RETAIL-15878,2009-12-01,n/a,referral,64.93,United Kingdom
RETAIL-15879,2009-12-01,n/a,organic,42.06,United Kingdom
RETAIL-15880,2010-12-01,n/a,paid_search,137.4,United Kingdom
RETAIL-15881,2010-12-01,n/a,paid_search,146.87,United Kingdom
RETAIL-15882,2009-12-01,n/a,organic,30.17,United Kingdom
RETAIL-15883,2011-11-01,n/a,organic,55.5,United Kingdom
RETAIL-15884,2009-12-01,n/a,paid_social,205.49,United Kingdom
RETAIL-15885,2010-01-01,n/a,organic,41.01,United Kingdom
RETAIL-15886,2010-04-01,n/a,referral,53.67,United Kingdom
RETAIL-15887,2010-06-01,n/a,organic,43.54,United Kingdom
RETAIL-15888,2010-07-01,n/a,referral,44.12,United Kingdom
RETAIL-15889,2009-12-01,n/a,referral,53.24,United Kingdom
RETAIL-15890,2010-04-01,n/a,referral,53.5,United Kingdom
RETAIL-15891,2011-04-01,n/a,referral,91.84,United Kingdom
RETAIL-15892,2010-02-01,n/a,organic,29.49,United Kingdom
RETAIL-15893,2010-08-01,n/a,paid_search,134.88,United Kingdom
RETAIL-15894,2010-12-01,n/a,organic,30.7,United Kingdom
RETAIL-15895,2011-07-01,n/a,referral,86.39,United Kingdom
RETAIL-15896,2010-03-01,n/a,referral,52.6,United Kingdom
RETAIL-15897,2011-05-01,n/a,organic,31.87,United Kingdom
RETAIL-15898,2009-12-01,n/a,paid_search,114.97,United Kingdom
RETAIL-15899,2010-12-01,n/a,organic,42.39,United Kingdom
RETAIL-15900,2010-05-01,n/a,referral,53.67,United Kingdom
RETAIL-15901,2010-06-01,n/a,referral,64.33,United Kingdom
RETAIL-15902,2010-11-01,n/a,organic,37.04,United Kingdom
RETAIL-15903,2009-12-01,n/a,paid_social,194.66,United Kingdom
RETAIL-15904,2011-12-01,n/a,referral,67.84,United Kingdom
RETAIL-15905,2010-06-01,n/a,referral,49.61,United Kingdom
RETAIL-15906,2010-09-01,n/a,referral,45.12,United Kingdom
RETAIL-15907,2011-05-01,n/a,paid_social,228.73,United Kingdom
RETAIL-15908,2010-07-01,n/a,organic,36.81,United Kingdom
RETAIL-15909,2011-06-01,n/a,paid_social,262.53,United Kingdom
RETAIL-15910,2010-01-01,n/a,paid_social,210.57,United Kingdom
RETAIL-15911,2009-12-01,n/a,organic,42.77,United Kingdom
RETAIL-15912,2009-12-01,n/a,organic,41.88,United Kingdom
RETAIL-15913,2010-06-01,n/a,paid_search,101.84,United Kingdom
RETAIL-15914,2010-11-01,n/a,referral,87.69,United Kingdom
RETAIL-15915,2010-11-01,n/a,organic,54.29,United Kingdom
RETAIL-15916,2009-12-01,n/a,organic,37.72,United Kingdom
RETAIL-15917,2009-12-01,n/a,paid_search,91.53,United Kingdom
RETAIL-15918,2010-03-01,n/a,paid_social,170.14,United Kingdom
RETAIL-15919,2010-12-01,n/a,paid_social,198.49,United Kingdom
RETAIL-15920,2009-12-01,n/a,paid_search,172.66,United Kingdom
RETAIL-15921,2010-03-01,n/a,referral,74.96,United Kingdom
RETAIL-15922,2010-12-01,n/a,paid_social,282.91,United Kingdom
RETAIL-15923,2010-12-01,n/a,paid_search,164.62,United Kingdom
RETAIL-15924,2009-12-01,n/a,paid_social,191.61,United Kingdom
RETAIL-15925,2011-05-01,n/a,paid_search,105.66,United Kingdom
RETAIL-15926,2010-06-01,n/a,paid_search,133.8,United Kingdom
RETAIL-15927,2010-03-01,n/a,paid_search,152.43,United Kingdom
RETAIL-15928,2010-02-01,n/a,organic,29.67,United Kingdom
RETAIL-15929,2010-03-01,n/a,organic,39.54,United Kingdom
RETAIL-15930,2011-10-01,n/a,organic,54.09,United Kingdom
RETAIL-15931,2010-10-01,n/a,paid_social,261.58,United Kingdom
RETAIL-15932,2011-02-01,n/a,paid_social,211.64,United Kingdom
RETAIL-15933,2011-09-01,n/a,paid_search,182.51,United Kingdom
RETAIL-15934,2010-10-01,n/a,organic,34.2,United Kingdom
RETAIL-15935,2009-12-01,n/a,organic,40.14,United Kingdom
RETAIL-15936,2010-08-01,n/a,referral,37.08,United Kingdom
RETAIL-15937,2011-10-01,n/a,referral,34.0,United Kingdom
RETAIL-15938,2010-06-01,n/a,organic,36.14,United Kingdom
RETAIL-15939,2010-11-01,n/a,organic,43.65,United Kingdom
RETAIL-15940,2010-10-01,n/a,paid_search,125.21,United Kingdom
RETAIL-15941,2010-03-01,n/a,paid_search,145.47,United Kingdom
RETAIL-15942,2011-07-01,n/a,organic,42.19,United Kingdom
RETAIL-15943,2010-01-01,n/a,referral,47.62,United Kingdom
RETAIL-15944,2009-12-01,n/a,referral,62.81,United Kingdom
RETAIL-15945,2009-12-01,n/a,referral,67.56,United Kingdom
RETAIL-15946,2010-03-01,n/a,paid_search,171.09,United Kingdom
RETAIL-15947,2011-09-01,n/a,referral,54.66,United Kingdom
RETAIL-15948,2010-10-01,n/a,paid_social,245.91,United Kingdom
RETAIL-15949,2011-09-01,n/a,referral,36.12,United Kingdom
RETAIL-15950,2010-01-01,n/a,referral,62.78,United Kingdom
RETAIL-15951,2010-11-01,n/a,paid_search,95.57,United Kingdom
RETAIL-15952,2011-04-01,n/a,paid_social,216.28,United Kingdom
RETAIL-15953,2009-12-01,n/a,paid_social,164.79,United Kingdom
RETAIL-15954,2010-04-01,n/a,organic,31.68,United Kingdom
RETAIL-15955,2010-02-01,n/a,organic,37.42,United Kingdom
RETAIL-15956,2009-12-01,n/a,referral,68.34,United Kingdom
RETAIL-15957,2010-10-01,n/a,paid_social,205.59,United Kingdom
RETAIL-15958,2010-06-01,n/a,paid_search,121.75,United Kingdom
RETAIL-15959,2010-01-01,n/a,paid_search,139.85,United Kingdom
RETAIL-15960,2010-09-01,n/a,referral,59.57,United Kingdom
RETAIL-15961,2010-11-01,n/a,paid_social,293.92,United Kingdom
RETAIL-15962,2010-09-01,n/a,organic,48.93,United Kingdom
RETAIL-15963,2011-10-01,n/a,paid_search,122.05,United Kingdom
RETAIL-15964,2010-02-01,n/a,paid_search,196.01,United Kingdom
RETAIL-15965,2009-12-01,n/a,paid_social,215.39,United Kingdom
RETAIL-15966,2010-09-01,n/a,paid_social,239.77,United Kingdom
RETAIL-15967,2009-12-01,n/a,referral,52.38,United Kingdom
RETAIL-15968,2010-11-01,n/a,organic,50.45,United Kingdom
RETAIL-15969,2010-07-01,n/a,paid_social,208.23,United Kingdom
RETAIL-15970,2010-04-01,n/a,paid_search,163.5,United Kingdom
RETAIL-15971,2009-12-01,n/a,organic,48.75,United Kingdom
RETAIL-15972,2010-04-01,n/a,organic,48.16,United Kingdom
RETAIL-15973,2010-10-01,n/a,paid_social,215.39,United Kingdom
RETAIL-15974,2011-02-01,n/a,paid_social,231.28,United Kingdom
RETAIL-15975,2011-09-01,n/a,paid_search,145.97,United Kingdom
RETAIL-15976,2010-06-01,n/a,referral,67.94,United Kingdom
